aspect,adjective,aspect_adj,restaurant_id,review_id,sentiment_score,sentiment_label
line,long,long line,Lih5VgEGoXbohqVlIP_bVg,fNGatcwwFwZlg0vzwmW0kA,0.9535558223724365,negative
pub,great,great pub,Lih5VgEGoXbohqVlIP_bVg,pw04OhcuJ2YfF3fHIk3coA,0.9993606209754944,positive
pub,irish,irish pub,Lih5VgEGoXbohqVlIP_bVg,pw04OhcuJ2YfF3fHIk3coA,0.9810957312583923,positive
food,great,great food,Lih5VgEGoXbohqVlIP_bVg,pw04OhcuJ2YfF3fHIk3coA,0.9998766183853149,positive
bite,quick,quick bite,Lih5VgEGoXbohqVlIP_bVg,pw04OhcuJ2YfF3fHIk3coA,0.5784782767295837,neutral
atmosphere,cool,cool atmosphere,Lih5VgEGoXbohqVlIP_bVg,d0DgrHeJSGAkv52-IhMdbw,0.9997910857200623,positive
pub,proper,proper pub,Lih5VgEGoXbohqVlIP_bVg,d0DgrHeJSGAkv52-IhMdbw,0.9940643906593323,positive
pub,english,english pub,Lih5VgEGoXbohqVlIP_bVg,d0DgrHeJSGAkv52-IhMdbw,0.9892023205757141,positive
feel,comfortable,comfortable feel,Lih5VgEGoXbohqVlIP_bVg,d0DgrHeJSGAkv52-IhMdbw,0.9998393058776855,positive
day,second,second day,rlGJEN3g98pJqbVtc061Kw,z4ujl4GEqJMk4aiUsCj3XA,0.934856116771698,positive
day,last,last day,rlGJEN3g98pJqbVtc061Kw,z4ujl4GEqJMk4aiUsCj3XA,0.9859105348587036,positive
place,busy,busy place,rlGJEN3g98pJqbVtc061Kw,z4ujl4GEqJMk4aiUsCj3XA,0.9993090629577637,negative
place,difficult,difficult place,rlGJEN3g98pJqbVtc061Kw,z4ujl4GEqJMk4aiUsCj3XA,0.9970991611480713,negative
christkindlemarket,visiting,visiting christkindlemarket,rlGJEN3g98pJqbVtc061Kw,2S-NvvMqVEAk9ml16l4uMw,0.9702709913253784,positive
market,right,right market,rlGJEN3g98pJqbVtc061Kw,2S-NvvMqVEAk9ml16l4uMw,0.999667763710022,positive
winter market,nice,nice winter market,rlGJEN3g98pJqbVtc061Kw,Xbk-B9XXwldn-sidenENDA,0.9998308420181274,positive
cocoa stall,hot,hot cocoa stall,rlGJEN3g98pJqbVtc061Kw,Xbk-B9XXwldn-sidenENDA,0.9829258918762207,negative
one,visited,visited one,rlGJEN3g98pJqbVtc061Kw,Xbk-B9XXwldn-sidenENDA,0.9941546320915222,positive
concept,whole,whole concept,rlGJEN3g98pJqbVtc061Kw,Xbk-B9XXwldn-sidenENDA,0.9997847676277161,positive
place,cute,cute place,8oOZU9ERRyiiz3AP78d1Gw,JQPFX0alB3-ypiYejJKxxg,0.9998700618743896,positive
ambiance,nice,nice ambiance,8oOZU9ERRyiiz3AP78d1Gw,JQPFX0alB3-ypiYejJKxxg,0.9998613595962524,positive
wine choices,great,great wine choices,8oOZU9ERRyiiz3AP78d1Gw,JQPFX0alB3-ypiYejJKxxg,0.9998478889465332,positive
booking reservation,little,little booking reservation,8oOZU9ERRyiiz3AP78d1Gw,E8Mdg5y0sC6UPnU5j6zKdA,0.9769949913024902,negative
booking reservation,last,last booking reservation,8oOZU9ERRyiiz3AP78d1Gw,E8Mdg5y0sC6UPnU5j6zKdA,0.8355449438095093,neutral
end,typical,typical end,8oOZU9ERRyiiz3AP78d1Gw,E8Mdg5y0sC6UPnU5j6zKdA,0.996865451335907,negative
end,high,high end,8oOZU9ERRyiiz3AP78d1Gw,E8Mdg5y0sC6UPnU5j6zKdA,0.9907225370407104,positive
trip,brief,brief trip,8oOZU9ERRyiiz3AP78d1Gw,Jhsd9pJRNofGzJUv_uH2vA,0.9853602051734924,positive
server,annoying,annoying server,8oOZU9ERRyiiz3AP78d1Gw,Jhsd9pJRNofGzJUv_uH2vA,0.9997393488883972,negative
server,little,little server,8oOZU9ERRyiiz3AP78d1Gw,Jhsd9pJRNofGzJUv_uH2vA,0.9774826765060425,negative
server,overbearing,overbearing server,8oOZU9ERRyiiz3AP78d1Gw,Jhsd9pJRNofGzJUv_uH2vA,0.9995598196983337,negative
server,fine,fine server,8oOZU9ERRyiiz3AP78d1Gw,Jhsd9pJRNofGzJUv_uH2vA,0.9990394711494446,positive
dinner,great,great dinner,7acqCZbZfoef4BHqPExHtA,lbJBh6pmOPnfuaPaxoswbg,0.9998706579208374,positive
cheese maria,non,non cheese maria,7acqCZbZfoef4BHqPExHtA,lbJBh6pmOPnfuaPaxoswbg,0.8534132838249207,neutral
cheese maria,-,- cheese maria,7acqCZbZfoef4BHqPExHtA,lbJBh6pmOPnfuaPaxoswbg,0.9786674380302429,negative
cheese maria,dairy,dairy cheese maria,7acqCZbZfoef4BHqPExHtA,lbJBh6pmOPnfuaPaxoswbg,0.9760600924491882,negative
waitress,great,great waitress,7acqCZbZfoef4BHqPExHtA,lbJBh6pmOPnfuaPaxoswbg,0.9998058676719666,positive
service,overall,overall service,7acqCZbZfoef4BHqPExHtA,z2i3a6fD9kCSb7eyfzHknQ,0.9993947744369507,positive
service,great,great service,7acqCZbZfoef4BHqPExHtA,z2i3a6fD9kCSb7eyfzHknQ,0.9998434782028198,positive
server katy,awesome,awesome server katy,7acqCZbZfoef4BHqPExHtA,z2i3a6fD9kCSb7eyfzHknQ,0.9997963309288025,positive
touristy,good,good touristy,7acqCZbZfoef4BHqPExHtA,wrwzQg2lcSUTeJf3drnjkg,0.9998677968978882,positive
time,next,next time,7acqCZbZfoef4BHqPExHtA,wrwzQg2lcSUTeJf3drnjkg,0.9251804947853088,positive
time,second,second time,FAg14Q5-NEfHEh6wdYJ4lg,rOnvobZ3DbW-tUnvCu-eqw,0.995378851890564,positive
time,first,first time,FAg14Q5-NEfHEh6wdYJ4lg,rOnvobZ3DbW-tUnvCu-eqw,0.9996090531349182,positive
dining experience,great,great dining experience,FAg14Q5-NEfHEh6wdYJ4lg,H5gZOrihVK2bh3arjLMO4Q,0.9998537302017212,positive
flavor pairing,perfect,perfect flavor pairing,FAg14Q5-NEfHEh6wdYJ4lg,H5gZOrihVK2bh3arjLMO4Q,0.999879002571106,positive
place,great,great place,d1_U0mQp4UtGvQ-jKymSjA,chzmbVdztEBYC5UQZ3uq5Q,0.9998757839202881,positive
place,few,few place,d1_U0mQp4UtGvQ-jKymSjA,chzmbVdztEBYC5UQZ3uq5Q,0.9371799826622009,negative
crepe,sweet,sweet crepe,d1_U0mQp4UtGvQ-jKymSjA,chzmbVdztEBYC5UQZ3uq5Q,0.9989051818847656,positive
food,greek,greek food,d1_U0mQp4UtGvQ-jKymSjA,chzmbVdztEBYC5UQZ3uq5Q,0.9994317889213562,positive
staff,friendly,friendly staff,d1_U0mQp4UtGvQ-jKymSjA,chzmbVdztEBYC5UQZ3uq5Q,0.999846339225769,positive
space,clean,clean space,d1_U0mQp4UtGvQ-jKymSjA,chzmbVdztEBYC5UQZ3uq5Q,0.9998501539230347,positive
crepe,sparta,sparta crepe,d1_U0mQp4UtGvQ-jKymSjA,XnWDpYmYR6X0jOfY6EnMKw,0.8787733912467957,neutral
side,softer,softer side,d1_U0mQp4UtGvQ-jKymSjA,XnWDpYmYR6X0jOfY6EnMKw,0.8354769349098206,neutral
chicken,dry,dry chicken,d1_U0mQp4UtGvQ-jKymSjA,XnWDpYmYR6X0jOfY6EnMKw,0.9941903352737427,negative
chipotle mayo,nice,nice chipotle mayo,d1_U0mQp4UtGvQ-jKymSjA,XnWDpYmYR6X0jOfY6EnMKw,0.9994795918464661,positive
hour,extra,extra hour,d1_U0mQp4UtGvQ-jKymSjA,XnWDpYmYR6X0jOfY6EnMKw,0.9949382543563843,positive
service,great,great service,d1_U0mQp4UtGvQ-jKymSjA,yNByCv1L5MAvkn58LOwK-w,0.9998434782028198,positive
time,fast,fast time,d1_U0mQp4UtGvQ-jKymSjA,yNByCv1L5MAvkn58LOwK-w,0.9989596605300903,positive
mojito,blended,blended mojito,d1_U0mQp4UtGvQ-jKymSjA,yNByCv1L5MAvkn58LOwK-w,0.997749388217926,positive
latte,iced,iced latte,d1_U0mQp4UtGvQ-jKymSjA,yNByCv1L5MAvkn58LOwK-w,0.9697032570838928,positive
food option,amazing,amazing food option,owgkvmwgV2EvPrL0xaT6sA,uv_m-HErfl4MSIe_2FbVCA,0.9998718500137329,positive
cocktail,refreshing,refreshing cocktail,owgkvmwgV2EvPrL0xaT6sA,uv_m-HErfl4MSIe_2FbVCA,0.9998677968978882,positive
place,good,good place,owgkvmwgV2EvPrL0xaT6sA,aUP45tc8rc-7GhHxrmOxyA,0.9998519420623779,positive
place,loud,loud place,owgkvmwgV2EvPrL0xaT6sA,aUP45tc8rc-7GhHxrmOxyA,0.9942441582679749,negative
impression,first,first impression,owgkvmwgV2EvPrL0xaT6sA,aUP45tc8rc-7GhHxrmOxyA,0.9993739724159241,positive
table,high,high table,owgkvmwgV2EvPrL0xaT6sA,aUP45tc8rc-7GhHxrmOxyA,0.9995751976966858,positive
ramen,garlic,garlic ramen,I5HsGfTzCzyKHP6XL_Dkbw,dDCrre10s65KJhoR9qnJRQ,0.6277430057525635,neutral
ramen,yummy,yummy ramen,I5HsGfTzCzyKHP6XL_Dkbw,dDCrre10s65KJhoR9qnJRQ,0.6724066138267517,neutral
it,close,close it,I5HsGfTzCzyKHP6XL_Dkbw,pPrwN2-yQ_CXwN_EobXf0w,0.9952372312545776,positive
location,convenient,convenient location,I5HsGfTzCzyKHP6XL_Dkbw,pPrwN2-yQ_CXwN_EobXf0w,0.9993703961372375,positive
service,efficient,efficient service,I5HsGfTzCzyKHP6XL_Dkbw,pPrwN2-yQ_CXwN_EobXf0w,0.9998512268066406,positive
manner,timely,timely manner,I5HsGfTzCzyKHP6XL_Dkbw,pPrwN2-yQ_CXwN_EobXf0w,0.9998316764831543,positive
time,few,few time,I5HsGfTzCzyKHP6XL_Dkbw,2qkxejXT2nys2uSe4rYOfg,0.7253943085670471,neutral
food,good,good food,I5HsGfTzCzyKHP6XL_Dkbw,2qkxejXT2nys2uSe4rYOfg,0.999862551689148,positive
grill,flat,flat grill,V-WJjfG_dlu0klZlR1KxqA,fx2MXxNM3-W_4Y1MfMeAGg,0.9996030926704407,negative
grill,top,top grill,V-WJjfG_dlu0klZlR1KxqA,fx2MXxNM3-W_4Y1MfMeAGg,0.9897400140762329,positive
grill,little,little grill,V-WJjfG_dlu0klZlR1KxqA,fx2MXxNM3-W_4Y1MfMeAGg,0.9812551736831665,positive
grill,interactive,interactive grill,V-WJjfG_dlu0klZlR1KxqA,fx2MXxNM3-W_4Y1MfMeAGg,0.9940663576126099,positive
concept,similar,similar concept,V-WJjfG_dlu0klZlR1KxqA,fx2MXxNM3-W_4Y1MfMeAGg,0.5058491826057434,neutral
expectation,high,high expectation,V-WJjfG_dlu0klZlR1KxqA,M1qysNkBTOdLtcEgQf7Mhw,0.8393826484680176,neutral
place,good,good place,V-WJjfG_dlu0klZlR1KxqA,wb0qYUsNSA-RY9bcF08fuA,0.9998519420623779,positive
brownie,best,best brownie,V-WJjfG_dlu0klZlR1KxqA,wb0qYUsNSA-RY9bcF08fuA,0.9997598528862,positive
pub spot,classic,classic pub spot,XGqbxoFN6SyuZqEoqB0HJA,QD3ymktZ-T89EL3l7BUNzw,0.9883661866188049,positive
feeling,warm,warm feeling,XGqbxoFN6SyuZqEoqB0HJA,QD3ymktZ-T89EL3l7BUNzw,0.9998761415481567,positive
dinner service,great,great dinner service,XGqbxoFN6SyuZqEoqB0HJA,QD3ymktZ-T89EL3l7BUNzw,0.9998507499694824,positive
chicken blt,dry,dry chicken blt,XGqbxoFN6SyuZqEoqB0HJA,8L1BWZheUc6-nkmrZpQjlQ,0.9983304142951965,negative
pub,classic,classic pub,XGqbxoFN6SyuZqEoqB0HJA,Qx3uOYe742aQAUmdlnENOg,0.9928103685379028,positive
pub,english,english pub,XGqbxoFN6SyuZqEoqB0HJA,Qx3uOYe742aQAUmdlnENOg,0.9892023205757141,positive
service,pretty,pretty service,XGqbxoFN6SyuZqEoqB0HJA,Qx3uOYe742aQAUmdlnENOg,0.9995680451393127,positive
service,attentive,attentive service,XGqbxoFN6SyuZqEoqB0HJA,Qx3uOYe742aQAUmdlnENOg,0.998907208442688,positive
service,loud,loud service,XGqbxoFN6SyuZqEoqB0HJA,Qx3uOYe742aQAUmdlnENOg,0.9491714239120483,negative
service,hard,hard service,XGqbxoFN6SyuZqEoqB0HJA,Qx3uOYe742aQAUmdlnENOg,0.7981204390525818,neutral
hotel restaurant,marginal,marginal hotel restaurant,l8UBwRko7ztwSZfoLtIVaw,emSvey_It6DaJzu2aREA6A,0.995405912399292,negative
hotel restaurant,captive,captive hotel restaurant,l8UBwRko7ztwSZfoLtIVaw,emSvey_It6DaJzu2aREA6A,0.9828712940216064,positive
restaurant atmosphere,wonderful,wonderful restaurant atmosphere,l8UBwRko7ztwSZfoLtIVaw,ZPyNFLoMn0jlQ4m5Vun_4A,0.9998843669891357,positive
latte,bitter,bitter latte,l8UBwRko7ztwSZfoLtIVaw,7VmXNxUjm7IJytx6rFfiQQ,0.9993851184844971,negative
restaurant,clean,clean restaurant,2_NW90Nrx5_ag4BR3jYqhQ,YcmkzsK0PamnItbf3tP9vQ,0.9997630715370178,positive
restaurant,big,big restaurant,2_NW90Nrx5_ag4BR3jYqhQ,YcmkzsK0PamnItbf3tP9vQ,0.9993410706520081,positive
brunch,good,good brunch,2_NW90Nrx5_ag4BR3jYqhQ,7SXbQ539Mj5LTc08ZQpBJw,0.9997820258140564,positive
brunch,right,right brunch,2_NW90Nrx5_ag4BR3jYqhQ,7SXbQ539Mj5LTc08ZQpBJw,0.9798551797866821,positive
portion,right,right portion,2_NW90Nrx5_ag4BR3jYqhQ,7SXbQ539Mj5LTc08ZQpBJw,0.9997873902320862,positive
portion,juicy,juicy portion,2_NW90Nrx5_ag4BR3jYqhQ,7SXbQ539Mj5LTc08ZQpBJw,0.9997596144676208,positive
portion,fresh,fresh portion,2_NW90Nrx5_ag4BR3jYqhQ,7SXbQ539Mj5LTc08ZQpBJw,0.9998254179954529,positive
place,delicious,delicious place,VzkF5Yw5Gb83tESIUhyIhQ,YmmMVwjC44GUL04LW2pP5w,0.9998791217803955,positive
lunch break,close,close lunch break,VzkF5Yw5Gb83tESIUhyIhQ,YmmMVwjC44GUL04LW2pP5w,0.9544472098350525,positive
service,nice,nice service,VzkF5Yw5Gb83tESIUhyIhQ,nKjwwSQFo1xVnkMrw2tLIQ,0.9998397827148438,positive
service,fast,fast service,VzkF5Yw5Gb83tESIUhyIhQ,nKjwwSQFo1xVnkMrw2tLIQ,0.9991244673728943,positive
beach,clean,clean beach,VzkF5Yw5Gb83tESIUhyIhQ,nKjwwSQFo1xVnkMrw2tLIQ,0.9998134970664978,positive
food,alright,alright food,VzkF5Yw5Gb83tESIUhyIhQ,nKjwwSQFo1xVnkMrw2tLIQ,0.9997826218605042,positive
lobster,close,close lobster,VzkF5Yw5Gb83tESIUhyIhQ,CNQOcOLLzmz9j-Q6NHcoFw,0.963523268699646,positive
space,unassuming,unassuming space,VzkF5Yw5Gb83tESIUhyIhQ,CNQOcOLLzmz9j-Q6NHcoFw,0.9722803235054016,negative
space,retail,retail space,VzkF5Yw5Gb83tESIUhyIhQ,CNQOcOLLzmz9j-Q6NHcoFw,0.9987587928771973,positive
skyline,urban,urban skyline,IRa05qXL2uU_WotrRgWNiQ,K8yMtA0pOGQBBz9F2mD7Iw,0.997327446937561,positive
skyline,towering,towering skyline,IRa05qXL2uU_WotrRgWNiQ,K8yMtA0pOGQBBz9F2mD7Iw,0.9995858073234558,positive
restaurant,like,like restaurant,IRa05qXL2uU_WotrRgWNiQ,K8yMtA0pOGQBBz9F2mD7Iw,0.9949080348014832,positive
restaurant,open,open restaurant,IRa05qXL2uU_WotrRgWNiQ,K8yMtA0pOGQBBz9F2mD7Iw,0.9997729659080505,positive
spectrum,large,large spectrum,IRa05qXL2uU_WotrRgWNiQ,K8yMtA0pOGQBBz9F2mD7Iw,0.9980195760726929,positive
they,able,able they,IRa05qXL2uU_WotrRgWNiQ,1dd6HwKnR1Jnt2w-Im6RKA,0.9997568726539612,positive
chicken bite,fried,fried chicken bite,IRa05qXL2uU_WotrRgWNiQ,vv95l1RERXflqwfnAZ3Ofg,0.9344727993011475,negative
spice level,nice,nice spice level,IRa05qXL2uU_WotrRgWNiQ,vv95l1RERXflqwfnAZ3Ofg,0.9998699426651001,positive
flour batter,seasoned,seasoned flour batter,IRa05qXL2uU_WotrRgWNiQ,vv95l1RERXflqwfnAZ3Ofg,0.9467222094535828,negative
time,first,first time,q9AUsrYTakTMIHJkKA_EIQ,Hyqs6NJjJpS5qC2nvJ0Cow,0.9996090531349182,positive
history,good,good history,q9AUsrYTakTMIHJkKA_EIQ,Hyqs6NJjJpS5qC2nvJ0Cow,0.999850869178772,positive
place,clean,clean place,q9AUsrYTakTMIHJkKA_EIQ,Hyqs6NJjJpS5qC2nvJ0Cow,0.9998161196708679,positive
dish pizza,authentic,authentic dish pizza,q9AUsrYTakTMIHJkKA_EIQ,4LBWdzsKiHFCtdF-AqKJqw,0.9987469911575317,positive
dish pizza,deep,deep dish pizza,q9AUsrYTakTMIHJkKA_EIQ,4LBWdzsKiHFCtdF-AqKJqw,0.900578498840332,positive
server,helpful,helpful server,q9AUsrYTakTMIHJkKA_EIQ,4LBWdzsKiHFCtdF-AqKJqw,0.9993232488632202,positive
pizza,right,right pizza,q9AUsrYTakTMIHJkKA_EIQ,4LBWdzsKiHFCtdF-AqKJqw,0.9995542168617249,positive
pizza,sized,sized pizza,q9AUsrYTakTMIHJkKA_EIQ,4LBWdzsKiHFCtdF-AqKJqw,0.9584669470787048,positive
time,long,long time,q9AUsrYTakTMIHJkKA_EIQ,pZ6mBRBsNR3E0fj_Rx1ytA,0.9581822752952576,negative
reaction,same,same reaction,q9AUsrYTakTMIHJkKA_EIQ,pZ6mBRBsNR3E0fj_Rx1ytA,0.9661574363708496,negative
side,plus,plus side,q9AUsrYTakTMIHJkKA_EIQ,pZ6mBRBsNR3E0fj_Rx1ytA,0.9992350339889526,positive
school,old,old school,q9AUsrYTakTMIHJkKA_EIQ,pZ6mBRBsNR3E0fj_Rx1ytA,0.9954659938812256,negative
food,fantastic,fantastic food,hgE7M0H_iY4wIzFAgrOTCA,8jVC2Xtc14jNc21Zx4kGbA,0.9998797178268433,positive
place,good,good place,hgE7M0H_iY4wIzFAgrOTCA,8jVC2Xtc14jNc21Zx4kGbA,0.9998519420623779,positive
place,different,different place,hgE7M0H_iY4wIzFAgrOTCA,8jVC2Xtc14jNc21Zx4kGbA,0.9988577365875244,positive
place,little,little place,hgE7M0H_iY4wIzFAgrOTCA,8jVC2Xtc14jNc21Zx4kGbA,0.9979904890060425,negative
fusion,little,little fusion,hgE7M0H_iY4wIzFAgrOTCA,8jVC2Xtc14jNc21Zx4kGbA,0.9708342552185059,negative
dining experience,best,best dining experience,hgE7M0H_iY4wIzFAgrOTCA,xLiTdz4bGkAjeXPVKU3IQw,0.9997418522834778,positive
setting,plain,plain setting,hgE7M0H_iY4wIzFAgrOTCA,jcXlr2ZigEapahmgXEWk4Q,0.9997797608375549,negative
setting,little,little setting,hgE7M0H_iY4wIzFAgrOTCA,jcXlr2ZigEapahmgXEWk4Q,0.9957467913627625,negative
wall,lush,lush wall,hgE7M0H_iY4wIzFAgrOTCA,jcXlr2ZigEapahmgXEWk4Q,0.999448835849762,positive
wall,vegetative,vegetative wall,hgE7M0H_iY4wIzFAgrOTCA,jcXlr2ZigEapahmgXEWk4Q,0.9976997971534729,positive
wall,looking,looking wall,hgE7M0H_iY4wIzFAgrOTCA,jcXlr2ZigEapahmgXEWk4Q,0.9868664741516113,positive
table,open,open table,cgIuo3geaxw1Sfhbqm5qTA,ZVf1l7Vv0ZRJs5MfpWslhA,0.9996968507766724,positive
we,early,early we,cgIuo3geaxw1Sfhbqm5qTA,ZVf1l7Vv0ZRJs5MfpWslhA,0.9833984375,positive
we,little,little we,cgIuo3geaxw1Sfhbqm5qTA,ZVf1l7Vv0ZRJs5MfpWslhA,0.8016895651817322,neutral
spot,great,great spot,cgIuo3geaxw1Sfhbqm5qTA,vVWbZefytt2vDYEpM8NODQ,0.9998742341995239,positive
salad,chopped,chopped salad,cgIuo3geaxw1Sfhbqm5qTA,vVWbZefytt2vDYEpM8NODQ,0.7055373787879944,neutral
octopus,grilled,grilled octopus,cgIuo3geaxw1Sfhbqm5qTA,vVWbZefytt2vDYEpM8NODQ,0.844780683517456,neutral
minute,hot,hot minute,cgIuo3geaxw1Sfhbqm5qTA,qtib9vPmNePjtcYAaNuRwA,0.9980212450027466,positive
review,previous,previous review,cgIuo3geaxw1Sfhbqm5qTA,qtib9vPmNePjtcYAaNuRwA,0.9923111200332642,positive
review,overdue,overdue review,cgIuo3geaxw1Sfhbqm5qTA,qtib9vPmNePjtcYAaNuRwA,0.982444703578949,positive
entertainment,delightful,delightful entertainment,wbOL77wMgSKV1yOkQuxw2Q,vsaDUAS7dc6RkYmV8Z-MnQ,0.9998800754547119,positive
entertainment,timid,timid entertainment,wbOL77wMgSKV1yOkQuxw2Q,vsaDUAS7dc6RkYmV8Z-MnQ,0.9970483183860779,negative
chicago music,true,true chicago music,wbOL77wMgSKV1yOkQuxw2Q,_AFxFJBs2WB_wQr96AtA-g,0.999847412109375,positive
drink,strong,strong drink,wbOL77wMgSKV1yOkQuxw2Q,_AFxFJBs2WB_wQr96AtA-g,0.9998419284820557,positive
staff,nice,nice staff,wbOL77wMgSKV1yOkQuxw2Q,_AFxFJBs2WB_wQr96AtA-g,0.9998464584350586,positive
music,great,great music,wbOL77wMgSKV1yOkQuxw2Q,X6eC7BbJGVUvv5Tv9sSWyA,0.9998551607131958,positive
food,affordable,affordable food,wbOL77wMgSKV1yOkQuxw2Q,X6eC7BbJGVUvv5Tv9sSWyA,0.9998041987419128,positive
food,tasty,tasty food,wbOL77wMgSKV1yOkQuxw2Q,X6eC7BbJGVUvv5Tv9sSWyA,0.9998761415481567,positive
portion,generous,generous portion,eouoOadI4bWZqBRxWhok-w,TUbFgSQHdovs42AXqScm_Q,0.9998574256896973,positive
service,attentive,attentive service,eouoOadI4bWZqBRxWhok-w,TUbFgSQHdovs42AXqScm_Q,0.998907208442688,positive
plate,delicious,delicious plate,eouoOadI4bWZqBRxWhok-w,TUbFgSQHdovs42AXqScm_Q,0.9998738765716553,positive
hummus,embarrassing,embarrassing hummus,eouoOadI4bWZqBRxWhok-w,ex288LjPvSonEPmr-tbc5g,0.9997767806053162,negative
food,underwhelming,underwhelming food,eouoOadI4bWZqBRxWhok-w,ex288LjPvSonEPmr-tbc5g,0.9974130988121033,negative
staff,welcoming,welcoming staff,eouoOadI4bWZqBRxWhok-w,GWZ_tqVIrgD_7XAWJhidpw,0.9998248219490051,positive
service,quick,quick service,eouoOadI4bWZqBRxWhok-w,GWZ_tqVIrgD_7XAWJhidpw,0.9939091205596924,positive
earth,great,great earth,yYAJAUfqnN3rQw7S8Cj12Q,ieEQvJ5A0QFG3aAy8KPrKg,0.999879002571106,positive
steak,delicious,delicious steak,yYAJAUfqnN3rQw7S8Cj12Q,ieEQvJ5A0QFG3aAy8KPrKg,0.9998503923416138,positive
potato fritter,sweet,sweet potato fritter,yYAJAUfqnN3rQw7S8Cj12Q,ieEQvJ5A0QFG3aAy8KPrKg,0.9801819920539856,negative
concept,not brightwork,not brightwork concept,yYAJAUfqnN3rQw7S8Cj12Q,TzXHioYk0a2gS3qIGNUOZQ,0.9996598958969116,negative
butter cake,brown,brown butter cake,zYmfgb7QvbSbZ7_XoH3OKg,wyfOtsPEzj-OQJYA8y9gTg,0.9372568130493164,positive
tea,iced,iced tea,zYmfgb7QvbSbZ7_XoH3OKg,wyfOtsPEzj-OQJYA8y9gTg,0.998214840888977,positive
tea,iced,iced tea,zYmfgb7QvbSbZ7_XoH3OKg,wyfOtsPEzj-OQJYA8y9gTg,0.998214840888977,positive
delivery,correct,correct delivery,zYmfgb7QvbSbZ7_XoH3OKg,HpunDOcFU2m9_q2F6v4oSg,0.999805748462677,positive
location,many,many location,zYmfgb7QvbSbZ7_XoH3OKg,HpunDOcFU2m9_q2F6v4oSg,0.9943410158157349,positive
location,cold,cold location,zYmfgb7QvbSbZ7_XoH3OKg,HpunDOcFU2m9_q2F6v4oSg,0.9997244477272034,negative
location,gloomy,gloomy location,zYmfgb7QvbSbZ7_XoH3OKg,HpunDOcFU2m9_q2F6v4oSg,0.9992305040359497,negative
month,last,last month,zYmfgb7QvbSbZ7_XoH3OKg,e-PgvNPlShkKJMtbOUwsYg,0.9849286675453186,positive
food,vietnamese,vietnamese food,zYmfgb7QvbSbZ7_XoH3OKg,e-PgvNPlShkKJMtbOUwsYg,0.9984286427497864,positive
shroom burger,good,good shroom burger,i0DvXKkPTHQC4HOnp8Z2Zg,cTA-wvxEqCngCp2DZijV4Q,0.9998056292533875,positive
shroom burger,old,old shroom burger,i0DvXKkPTHQC4HOnp8Z2Zg,cTA-wvxEqCngCp2DZijV4Q,0.9960522651672363,negative
truffle burger,black,black truffle burger,i0DvXKkPTHQC4HOnp8Z2Zg,cTA-wvxEqCngCp2DZijV4Q,0.9790254235267639,negative
favourite,personal,personal favourite,i0DvXKkPTHQC4HOnp8Z2Zg,cTA-wvxEqCngCp2DZijV4Q,0.9995280504226685,positive
food,excellent,excellent food,i0DvXKkPTHQC4HOnp8Z2Zg,9NZqbpuWFnsMsbUX3ucryg,0.999870777130127,positive
food,tasty,tasty food,i0DvXKkPTHQC4HOnp8Z2Zg,9NZqbpuWFnsMsbUX3ucryg,0.9998761415481567,positive
food,good,good food,i0DvXKkPTHQC4HOnp8Z2Zg,9NZqbpuWFnsMsbUX3ucryg,0.999862551689148,positive
issue,only,only issue,i0DvXKkPTHQC4HOnp8Z2Zg,9NZqbpuWFnsMsbUX3ucryg,0.973343014717102,negative
shack location,fun,fun shack location,i0DvXKkPTHQC4HOnp8Z2Zg,iZpzzRMhulyLwK3snHJVeA,0.9990371465682983,positive
shack location,little,little shack location,i0DvXKkPTHQC4HOnp8Z2Zg,iZpzzRMhulyLwK3snHJVeA,0.9726139903068542,negative
ambiance,loud,loud ambiance,i0DvXKkPTHQC4HOnp8Z2Zg,iZpzzRMhulyLwK3snHJVeA,0.9993106126785278,positive
service,awesome,awesome service,i0DvXKkPTHQC4HOnp8Z2Zg,iZpzzRMhulyLwK3snHJVeA,0.9998717308044434,positive
experience,nice,nice experience,lYKn_TKwzudoIYplL2tGDg,RIWNQ1xtzSAov2cWNB16FQ,0.9998632669448853,positive
eatery,italian,italian eatery,lYKn_TKwzudoIYplL2tGDg,RIWNQ1xtzSAov2cWNB16FQ,0.9919148683547974,positive
sandwich,italian,italian sandwich,lYKn_TKwzudoIYplL2tGDg,RIWNQ1xtzSAov2cWNB16FQ,0.6115288138389587,neutral
water,canned,canned water,lYKn_TKwzudoIYplL2tGDg,RIWNQ1xtzSAov2cWNB16FQ,0.9947227239608765,negative
it,better,better it,lYKn_TKwzudoIYplL2tGDg,9neC9_S3MQ4Rm7VRv7qBNw,0.997046172618866,positive
office buildings,few,few office buildings,lYKn_TKwzudoIYplL2tGDg,9neC9_S3MQ4Rm7VRv7qBNw,0.8800932765007019,neutral
way,good,good way,lYKn_TKwzudoIYplL2tGDg,DvuAwES8X4BN2-LvdqQPag,0.9998273849487305,positive
service,decent,decent service,0s3yJUGqg9KrPCSwk8hJNA,jzP0MqXkxoLADzhP-JoctQ,0.999843955039978,positive
service,bad,bad service,0s3yJUGqg9KrPCSwk8hJNA,jzP0MqXkxoLADzhP-JoctQ,0.9997195601463318,negative
hour singer,happy,happy hour singer,0s3yJUGqg9KrPCSwk8hJNA,jzP0MqXkxoLADzhP-JoctQ,0.9998739957809448,positive
