restaurant_id,review_id,rating,text,time_created,user_id,user_name,bert_sentiment,bert_score,mapped_sentiment,weighted_score,days_since_review,recency_score,normalized_rating,prediction,topic_id,topic_label
f1neY8Zd9xld7BB7G7mC0Q,sHQ-rHWWjLE09OW8HopWeQ,1,"Had dinner at Steak 48 with my girlfriend as an early Valentines Day/Anniversary dinner. Experience the night of was overall great, food, atmosphere, and...",2025-02-16 19:27:23,tb4QdQHnpsQef-vWtx_DNA,Brian O.,4 stars,0.4888924360275268,positive,0.4943273265805425,82.1643328315162,0.9886546531610853,0.0,1,11,Night Dining Vibes & Walking Tours
kEaW60jpNInK1MzFJMIC7A,BFZ8ihFokoo3tTboZxZKSA,5,"Food was excellent. Service was superb. Nostalgic decor.
Best chicken Marsala ever. Staff were friendly and helpful.
Loved it.",2025-02-11 18:54:20,hGF4whsJaNwkSue-FHPaxA,Fred F.,5 stars,0.9195877313613892,positive,0.8939805390895591,87.18728422040509,0.9879610781791182,0.8,1,23,Food & Service Experience Highlights
kEaW60jpNInK1MzFJMIC7A,PwqINmPbv1Wh1Uk62JiKEg,5,This place was amazing!  All three plates and appetizer calamari were to rave for!  The food was served nice and hot!  The waiters were so attentive!  The...,2025-04-13 17:29:22,xM2LOgJmjlyrr5yutDoQFQ,Janet M.,5 stars,0.8426271080970764,positive,0.898187940922927,26.246288850034723,0.996375881845854,0.8,1,30,Place Visits & Music/Cocktail Bars
kEaW60jpNInK1MzFJMIC7A,CC7jP1RTSDm2s86qzMS8vg,5,What a great experience. Lupe and the professor were absolutely inviting and great service. Impressive weight staff and their years of tenure. Lupe has been...,2025-04-27 12:37:30,5Vjl_nj0ZSj7DWB8rvV6jA,Bobby O.,5 stars,0.8918237090110779,positive,0.8991405155780439,12.448974035219909,0.9982810311560876,0.8,1,23,Food & Service Experience Highlights
5o6K08WqUUvAJS5686jr4w,xnUngt8MUq5ag_relv6ubw,5,Have a sweet tooth? This place is crack! Spin the diabetic shot wheel. Jo Vante made us feel at home and welcome!,2025-04-11 11:19:11,WscgWDcqaZqhzA6fTRTsGg,Brenda S.,1 star,0.5251796841621399,negative,0.8980321113733729,28.503360609293985,0.9960642227467456,0.8,-1,30,Place Visits & Music/Cocktail Bars
5o6K08WqUUvAJS5686jr4w,refWTrB1g3a9MU83pAhY7w,4,"Reviewing the Holiday Pop-up specifically, but the menu items are the same as usual.

We visited jojo's not because of the food, but because the holiday...",2024-12-20 16:38:55,5cME1PX6r8AWFP8jbsNcDw,Kate N.,3 stars,0.5156679153442383,neutral,0.7903148956724759,140.28132357225695,0.9806297913449518,0.6,0,30,Place Visits & Music/Cocktail Bars
5o6K08WqUUvAJS5686jr4w,6_VHrhsvcnRjHA3FXedw4w,3,"I was excited to try this place as it one of those very hyped up must-visit spots in the city. When I got there, they were very nice enough to accommodate...",2024-12-30 11:17:49,4xM7vtVVbi8Yna0vCru-2A,Jarriae A.,5 stars,0.5666868090629578,positive,0.6909899064088607,130.50430968336806,0.9819798128177214,0.4,1,30,Place Visits & Music/Cocktail Bars
ZSLyeUcAlLVQTyVZFrMpaQ,W3kqTTPhut_G5F9MKqpPbA,5,"muy buen servicio, comida deliciosa, un ambiente muy agradable, todo el personal te saluda, y te hacen sentir bienvenido, y lo mejor es que también hablan...",2025-04-13 08:23:59,CBzaZlYyuAWWWg_1gdHfdg,Kevin H.,5 stars,0.7231294512748718,positive,0.8981617926012936,26.62502727596065,0.9963235852025872,0.8,1,30,Place Visits & Music/Cocktail Bars
ZSLyeUcAlLVQTyVZFrMpaQ,NrV_sAg8Jc52LMOAVBWOaQ,4,Stopped in on a Saturday around 9:45-10AM and were seated right away. This is a cozy breakfast place with your basic breakfast staples. My friend and I...,2025-03-01 14:05:27,AqdYPqRKPZ-4rBAs2c2asg,Lesley M.,5 stars,0.4265125095844269,positive,0.7952094191111183,69.38789764633101,0.9904188382222366,0.6,1,30,Place Visits & Music/Cocktail Bars
ZSLyeUcAlLVQTyVZFrMpaQ,XFV2fKXGuLgEr67sfC_06g,3,We stopped by Kanela Breakfast Club on a Sunday morning around 9am before going to the Children's Museum at Navy Pier. We were seated right away in a nice...,2025-03-23 08:38:42,3Str0P10f6n6345N04LOig,Alexandria T.,4 stars,0.3385568261146545,positive,0.6967126459520332,47.61480736855325,0.9934252919040664,0.4,1,30,Place Visits & Music/Cocktail Bars
Rn3o8GcYBPFJX5MWJn0r1Q,hgtB6dUHemXlVGNMBkoNow,5,Beto is the best waiter there is. the food was amazing and the service. highly recommended if your visiting and want something nice by the river!,2025-04-05 12:46:40,n87-XKMzfERPslKclyt9SA,Cooper S.,5 stars,0.8726603984832764,positive,0.8976220622521269,34.44260829447917,0.9952441245042536,0.8,1,23,Food & Service Experience Highlights
Rn3o8GcYBPFJX5MWJn0r1Q,eh2IahiFYkgecmMAHlHI3g,5,"I first came here during a pizza tour but I had high expectations, after all my brother previously came here and said it was the best pizza he's ever had...",2025-05-01 10:41:36,XPpD7sYcdM47TMRTNAZO4g,Naomi C.,5 stars,0.7336248159408569,positive,0.8994111211010059,8.529460146331019,0.9988222422020115,0.8,1,30,Place Visits & Music/Cocktail Bars
Rn3o8GcYBPFJX5MWJn0r1Q,gFewSTw_yr2C4fdT5tVJig,5,"Dear Robert,

Thank you for bringing NY pizza to Chicago. I apologize for being curt when you first said hello to me at my table, but I--like you--""was...",2025-04-30 07:46:38,bT5_i5qcAxKBTrvKz6uXTg,Tiffany D.,5 stars,0.540324866771698,positive,0.8993336917678262,9.650964775960649,0.9986673835356524,0.8,1,25,Price Points & Bar Beverage Selection
14dFm81gm4Kb8C0nd7wcmQ,bqOXlsNIKEGjEbP2-azMdQ,5,"We came in just for drinks, and ended up getting appetizers to share. The food far exceeded our expectations! The candied bacon barely touched the table...",2025-04-17 17:36:14,ykV3KxHQjRoJUDIqQQ-Lag,Sheryl F.,3 stars,0.2860876023769378,neutral,0.8984644324752002,22.2415203315162,0.9969288649504006,0.8,0,30,Place Visits & Music/Cocktail Bars
14dFm81gm4Kb8C0nd7wcmQ,ih__q9psXoX3wkv-kW2D4Q,5,"We decided to have dinner here during our last night in Downtown Chicago. Ordered red wine (Pinot Noir/Oregon) and my husband had a nice, cold beer. 

I...",2025-04-15 18:36:49,uOOXa84N47X3p9oIP21klw,Melissa L.,5 stars,0.3900162577629089,positive,0.8983292559684887,24.199448572256944,0.9966585119369772,0.8,1,11,Night Dining Vibes & Walking Tours
14dFm81gm4Kb8C0nd7wcmQ,M00eVbIxPdlU4tMkwkpcFw,1,I rarely leave reviews but felt compelled to share this experience. I walked into the restaurant around 8:45 PM with my girlfriend. Neither of us had been...,2025-05-04 05:41:01,jXbnuYzYzsyV7Fh62ej2xQ,Stanley W.,4 stars,0.4100195467472076,positive,0.4996038314266707,5.738198572256944,0.9992076628533416,0.0,1,27,Waiting Lines & Dining Room Decor
YQ_ZW6rnU5IshuiGlnlTUg,Yr_5tqiinBMYtjWO6N-17w,4,"Treated a friend for his birthday - he enjoyed it ! 
We sat a the bar and ordered numerous items from both the Happy Hour & regular menu .  The bagel maki...",2025-05-04 09:13:13,BMm7qydtqWtFQDeluvdzDA,Eddy K.,4 stars,0.4936940371990204,positive,0.7996140053236557,5.590837461145833,0.9992280106473114,0.6,1,23,Food & Service Experience Highlights
YQ_ZW6rnU5IshuiGlnlTUg,XtvBftMWFQGbRERj3zk15A,4,"We were several family members in town for a getaway visit, looking for an above-par noodle place ""with all the things"" on an Easter Sunday, searching...",2025-04-21 18:50:31,D7ty8qlRTBiNVMy3R6qxCA,David I.,4 stars,0.2873181402683258,positive,0.7987441563093856,18.189934683368055,0.997488312618771,0.6,1,30,Place Visits & Music/Cocktail Bars
YQ_ZW6rnU5IshuiGlnlTUg,sZ6EKAvuz7S8J7iiUaLrsQ,4,"Very warm and welcoming inside especially on a snowy night

Had a group dinner here and everything was very good

They have quite a bit of vegan items

I...",2025-02-14 12:54:29,t22hN3_efFfBk560RQfw-g,Hemesh P.,4 stars,0.5023679137229919,positive,0.7941704078838323,84.43718005373842,0.9883408157676646,0.6,1,11,Night Dining Vibes & Walking Tours
esdbP3ict5RGXsZndhRrcg,2WW2orbP1hE7_7svmlf1-Q,5,"My experience at 360 Chicago was spectacular! What really stood out was the customer service James provided. He was friendly, helpful and accommodating!...",2025-03-14 19:50:42,RnN7GB1R3ZA8KDvKj9YJdg,Sofia C.,5 stars,0.7115893363952637,positive,0.8961234996459513,56.14814070188657,0.9922469992919026,0.8,1,23,Food & Service Experience Highlights
esdbP3ict5RGXsZndhRrcg,ypeZhLMQ2JRlQ4IMdsHUFg,4,"Another must do when in Chicago

I got our tickets online and scheduled a time slot to come and experience this. I paid for the Tilt experience and for 2...",2025-04-29 15:06:36,f82hR-zzMNiN-1yneZFlvg,Ultima M.,5 stars,0.5486897826194763,positive,0.7992857453205368,10.345432368553242,0.9985714906410736,0.6,1,30,Place Visits & Music/Cocktail Bars
esdbP3ict5RGXsZndhRrcg,SRkUcfPZDUNbcbv4zhfBJA,4,"We were deciding between the 360 Chicago and the Skydeck during our visit to Chicago. We decided on the 360 Chicago because of the skyline views, including...",2025-04-23 18:31:14,6S4uxbPpb9pMk9bKMUVZng,Jason P.,3 stars,0.3482523560523987,neutral,0.7988813129383661,16.20332588707176,0.9977626258767324,0.6,0,28,Trying New Spots & Variety Tasting
6XGYBXKAc_gPUMXCrmb8qA,EMgnLf8w_h4VRDiAGhoxcg,4,We stopped by here for quick cocktails. The vibe of the place was quite nice and chill. Cocktails were yum especially the Litchi Martini and Espresso...,2025-04-07 17:19:14,1Xk8n4MTfs2Sf311ZMozhA,Vaishnavi W.,4 stars,0.4193378984928131,positive,0.7977732115853253,32.25332588707176,0.9955464231706508,0.6,1,30,Place Visits & Music/Cocktail Bars
6XGYBXKAc_gPUMXCrmb8qA,R5PCyqN0_vpqIqOOdwc9mA,3,"Havana offered an authentic Cuban cuisine experience! From the music, menu offerings, and ambiance it felt like we got on a flight right to Havana! We...",2025-02-23 15:28:10,6oKuG2hh0HOI7OzEIZjdyA,Janea V.,5 stars,0.629159152507782,positive,0.6947991414527582,75.33045551670139,0.9895982829055164,0.4,1,23,Food & Service Experience Highlights
6XGYBXKAc_gPUMXCrmb8qA,ZDotqTurxYAqy2-9Xwx1SQ,5,"Tiny Cuban spot, BIG flavor! I stumbled upon this gem while researching Chicago restaurants (a.k.a. drooling over food pics online) and found a Groupon...",2025-02-15 08:36:13,kQdGWV5bQvOK8ZagGaJsnA,P. C.,5 stars,0.3706536293029785,positive,0.8942270659102083,83.61653190559028,0.9884541318204164,0.8,1,23,Food & Service Experience Highlights
F-Ucb69aUN5UI1Dv3nngQw,oBZh9M6yPWnx9Mg2idwkMw,5,"What a wonderful experience! Juliana gave our table the best service! She was so friendly and offered fantastic recommendations. 
It's a very spacious venue...",2025-03-24 08:19:54,NrjKFLk2ytITtP7WOO21_g,Leslie C.,5 stars,0.9335959553718568,positive,0.8967807851716136,46.6278629241088,0.9935615703432272,0.8,1,23,Food & Service Experience Highlights
F-Ucb69aUN5UI1Dv3nngQw,RKe4tpg4EmpXBaoQ-3l5tg,5,CATERING!!! I cannot say enough good things about the food we catered for a St. Patrick's Day party for 200 people. The chicken tenders were SO FLAVORFUL...,2025-03-17 10:42:06,rjTuJChwc63bWCmxZlxAxw,Bridget M.,2 stars,0.2325778007507324,negative,0.8963043188499518,53.529112924108794,0.9926086376999036,0.8,-1,23,Food & Service Experience Highlights
F-Ucb69aUN5UI1Dv3nngQw,aBQ7eIOEZG6qrZebtpdLKQ,4,"Well this was a pleasant surprise!    

March '25 - after walking through some sleet and snow I entered D4 and grabbed a spot at the bar.   I was...",2025-03-06 16:02:49,tAOLv0cHihZERa6K_mkDug,Gregg J.,5 stars,0.4284546971321106,positive,0.7955602491519641,64.30639301670139,0.9911204983039282,0.6,1,28,Trying New Spots & Variety Tasting
AHpwEeyDT_brMzF5cYQpag,ahOSc5RadEWp-7n8fdtatw,5,"We have been going there for 20 years. The food is always phenomenal. Staff is always great.
The RL ambience is exactly my style.
How many restaurants can...",2025-03-30 07:40:57,c-YIyuIs5LP0mLhQru1Kgw,Hidden e.,5 stars,0.8389367461204529,positive,0.8971931612162038,40.65491153521991,0.9943863224324077,0.8,1,16,Store Visits & Pizza Slice Management
AHpwEeyDT_brMzF5cYQpag,EdtdQ1vOHGe0262handaNA,5,Still a classic! I recently came back to RL bar for lunch and had the best time. It's a really great winter bar because it's so cozy inside! We came on a...,2025-04-03 08:37:22,NP9R7p32u_tTkCV717eB7w,Kate M.,5 stars,0.7368736267089844,positive,0.8974720284357514,36.61573329447917,0.9949440568715028,0.8,1,30,Place Visits & Music/Cocktail Bars
AHpwEeyDT_brMzF5cYQpag,8UriQAcMMnqi9zq6XLOrsg,4,"Had the chance to dine here on a recent visit to Chicago. I've had the opportunity to dine at the NYC polo bar as well so will provide comparison. 

RL...",2025-04-10 12:03:26,KjJ3y1OsdgcyCkkyxRusrQ,Raymond P.,4 stars,0.4179573059082031,positive,0.7979651923502027,29.47263144262732,0.9959303847004056,0.6,1,30,Place Visits & Music/Cocktail Bars
jUpC2e91d5mFTH-9Y99moA,AaTVjHmCoO5psBprO61PNQ,5,"When you go to tempo it's like stepping back in time with the great old home vibes 
The owners are there to greet you and wecome you to their  place ,it...",2025-03-18 16:05:40,PV52obyNTk8R3_dYsD0ZqA,Cynthia N.,5 stars,0.3431775867938995,positive,0.8963888727877118,52.30441385003472,0.9927777455754236,0.8,1,30,Place Visits & Music/Cocktail Bars
jUpC2e91d5mFTH-9Y99moA,xlHSwESoIdyb9Jf5WpNKjQ,4,"Great breakfast choices, served all day! Good diner- lunch/dinner menu. 
Service is excellent, always! House-made orange marmalade! Endless coffee.
Lentil...",2025-04-02 14:37:27,t93Vq0uaYS6mbJmxtdyrQw,ak a.,5 stars,0.8077954053878784,positive,0.7974202519940974,37.3656754241088,0.9948405039881948,0.6,1,32,Area Atmosphere & Breakfast Cuisine
jUpC2e91d5mFTH-9Y99moA,eqV4QjYVMfFKfai950dUwA,5,"Tempo Cafe is a great, no frills diner in the Gold Coast. 

As with any diner, if you go there on a weekend morning it's going to be packed. However, if...",2025-01-08 19:35:41,ZVEQwcU4Aby_rSSC2sY5Yg,Christina A.,4 stars,0.5162738561630249,positive,0.8916351417957755,121.15856894262733,0.983270283591551,0.8,1,11,Night Dining Vibes & Walking Tours
XsGNjQODQGHMUPKrS_xEnA,V6WHpK-K-YmKkcGMvOwaAg,5,"I've been to the location at Rosemont, but we got a gift card and decided to have a nice dinner on a Saturday night here. The place is very brightly lit and...",2025-02-25 10:13:02,CfKT4Pr7QYIUlcq4fnKfgg,Clara S.,4 stars,0.4170667231082916,positive,0.8949221135981243,73.54929810929397,0.9898442271962486,0.8,1,30,Place Visits & Music/Cocktail Bars
XsGNjQODQGHMUPKrS_xEnA,tyRTFy53xk6lFhg0kbvvRw,4,"Came here again for restaurant week! Service was very speedy! Not my favorite vibe for a steakhouse, but not bad! 

To start I had the lobster bisque. This...",2025-01-26 14:22:46,2IQWokwroVT1rMFmD7gkXA,Anna T.,4 stars,0.625460147857666,positive,0.7928628695427941,103.37587218336806,0.985725739085588,0.6,1,30,Place Visits & Music/Cocktail Bars
XsGNjQODQGHMUPKrS_xEnA,_PimI5VKnDfua5mG7mutww,5,Went for my cousins 35th birthday celebration! They were amazing! So accommodating for a party our size! Couldn't have picked a better steakhouse to host...,2024-12-14 10:56:01,uUHVKyquRQo519Sbj3eesg,Nadine S.,5 stars,0.8417949676513672,positive,0.8898842118872462,146.51944857225695,0.9797684237744924,0.8,1,18,Parking & Party Cake Celebrations
sUDWHJCEKd6GUjhMysoUYw,wSfmiOl4ZWgItp2TR2FDfg,5,"Surprisingly great eggless options--and an awesome Reuben!
I don't usually like eggs (I know, I know), so I was surprised and delighted to find so many...",2025-04-17 11:30:54,0FEwPqvqOLxJkUhzvaf7ag,Justine F.,5 stars,0.9065693020820618,positive,0.8984469166236523,22.495224035219906,0.9968938332473044,0.8,1,6,"Coffee, Meat Plates & Ambience"
sUDWHJCEKd6GUjhMysoUYw,-FBJfxKZF_nP2CptM9kAxg,4,Quick and friendly service. The food is a little pricey but it was next door to my hotel so it was convenient. My server was very nice and checked multiple...,2025-04-24 12:07:11,e-9d3ym4a1jS2DKPEwTyOQ,Maritza S.,4 stars,0.6995342969894409,positive,0.7989319403018025,15.470027275960648,0.9978638806036052,0.6,1,23,Food & Service Experience Highlights
sUDWHJCEKd6GUjhMysoUYw,tQMXmlCoK5BZ8tOSxK208g,4,"This was our first time eating at this location with our two young kiddos, and the staff overall was very friendly and amenable to families. The food was...",2024-12-28 12:31:28,faGLYURFcGqtgJfiCxRfsA,Nisa J.,5 stars,0.4799160361289978,positive,0.790855356381511,132.45316385003474,0.981710712763022,0.6,1,9,Staff & Location Greetings
MBSKDy2NO0Md9Syvzh0dRw,6CPNkNnOkvs4F0qzB-WIUQ,4,"Indian Garden is one of my go-to spots for comforting, flavorful Indian food. Whether you're craving rich, creamy curries or perfectly baked naan, this...",2025-03-06 09:56:33,6gdaAa2D4ndNy3XEj0iUgw,Aditi D.,5 stars,0.6199210286140442,positive,0.7955426885518903,64.56074486855324,0.9910853771037804,0.6,1,28,Trying New Spots & Variety Tasting
MBSKDy2NO0Md9Syvzh0dRw,sC_4r2UnHIokvqb7EqSbwg,3,This is a great spot for an easy family meal. Staff is accommodating and service was correct. I did take quite a while to get our order and although...,2025-03-22 03:29:23,opcZ7YtuDJsFj9qx-gj5kA,Alia S.,4 stars,0.628200352191925,positive,0.6966287752283732,48.82961060929398,0.9932575504567464,0.4,1,2,Pizza Quality & Hidden Gems
MBSKDy2NO0Md9Syvzh0dRw,W9lD57IvCP3B_KCOozsEYQ,3,"Maybe I'm showing my Americanism here, but if I order a chicken dish, I don't want it full of tiny bones. Trying to politely pull bones out of my mouth in a...",2024-10-27 05:45:38,IDuqAW3ZOBm860T_gtQFXA,Melanie B.,2 stars,0.3866293728351593,negative,0.6865553826334472,194.7349925537384,0.9731107652668944,0.4,-1,29,Chicken Sandwiches & Wing Ordering
UY7IzVYub6gr8HMS5_Dutg,v9eiXUrtAiupfE-URWGwcg,5,Cafecito was everything I was hoping for and more. It had been on my mind for awhile and I'm so happy we finally went. The ropa vieja was spectacular and as...,2025-03-08 08:11:19,UeDJlkRaI1L4iTVViewXhA,Melissa S.,5 stars,0.8341320753097534,positive,0.8956757243210884,62.633823572256944,0.9913514486421768,0.8,1,16,Store Visits & Pizza Slice Management
UY7IzVYub6gr8HMS5_Dutg,rl-v4EOdNgHs7dfdo-f2PQ,4,"Breakfast sandwich jamon con huevos.  wow wow wow.  
If I lived near this place, I would be there every. single. morning. 

It was 2 blocks from my hotel...",2025-04-18 04:53:40,V8KWA8_Ud1O-IxsBMu4PPA,Elaine M.,5 stars,0.4593541622161865,positive,0.798496911914161,21.77108051670139,0.996993823828322,0.6,1,30,Place Visits & Music/Cocktail Bars
UY7IzVYub6gr8HMS5_Dutg,wI1wXpqYtVktyBcCF5LQRA,5,I came here on a Friday evening to meet up with a friend I hadn't seen in quite a while and realized how perfect of a spot this was. We weren't looking for...,2025-02-24 12:43:04,f2ba-VDOpatAnuDef-KlKQ,Andrew P.,5 stars,0.4414626657962799,positive,0.8948602663409112,74.44510829447917,0.9897205326818224,0.8,1,24,Order Accuracy & Wing/Salad Takeout
_gN4mf22zNcR4mS5J30CuQ,Gf41XJvWdAkHk6qOJyKAYA,5,"Came here with my pookie, 
Got a pazookie, 
But that's not even the best part, 
Because what won our heart, 
The service was straight bananas, 
Served by...",2025-04-30 12:53:37,qQclvUM-hMlIx8-D9ausnQ,Andrew N.,3 stars,0.483361542224884,neutral,0.8993484100374276,9.437781905590278,0.998696820074855,0.8,0,30,Place Visits & Music/Cocktail Bars
_gN4mf22zNcR4mS5J30CuQ,b-d9krtcluOHESSkBwrHpA,4,"Great location right on Michigan Avenue near the Chicago River bridge. Drives in lots of tourist traffic. 

We ended up getting pizza to-go. While you can...",2025-04-20 12:23:49,6S4uxbPpb9pMk9bKMUVZng,Jason P.,5 stars,0.5373021364212036,positive,0.7986565754534838,19.45847635003472,0.9973131509069676,0.6,1,30,Place Visits & Music/Cocktail Bars
_gN4mf22zNcR4mS5J30CuQ,0BGfY4oK1Gt8WihuTR7s_A,5,"We ordered online and picked up takeout.
A large deep dish and a large salad. Both were awesome but for 3 of us too much food.
Ate for two nights.
Place was...",2025-03-30 17:23:37,vhpOi_EGsK7hIoaOAhMdYw,Jim W.,3 stars,0.4324796497821808,neutral,0.897221097081629,40.25028190559028,0.994442194163258,0.8,0,24,Order Accuracy & Wing/Salad Takeout
PlJM2cGFBEhv51_ZpP2EuQ,mw64Sm0gKFXxQnv913EyUg,4,"It was between this place and the other one. We were closer to here and despite the horribly unorganized waiting area, we managed to get a table in like 45...",2025-02-22 11:35:43,-f4MAOh3tAcewd88fmLT3w,Jahdai T.,2 stars,0.3689174950122833,negative,0.7947189560898344,76.4918791278125,0.9894379121796688,0.6,-1,30,Place Visits & Music/Cocktail Bars
PlJM2cGFBEhv51_ZpP2EuQ,5Ua1fruHJprPr3UEJyPr-A,3,"This pizza spot was suggested to me while I was in Chicago 

We were at the Navy Pier and ordered some pizza TO GO 

The wait time was one hour for a pizza...",2025-03-28 19:16:29,f82hR-zzMNiN-1yneZFlvg,Ultima M.,5 stars,0.2882227301597595,positive,0.6970884272914459,42.17190227596065,0.9941768545828918,0.4,1,2,Pizza Quality & Hidden Gems
PlJM2cGFBEhv51_ZpP2EuQ,HeUbhGM4nuAWBLOtxYAbIA,3,"We were very excited to eat at the world famous Giordano's. We go to church with people from Chicago and they highly recommended it.

When we arrived, there...",2025-03-13 16:53:33,9yL3T69EQef3JAPSzjnWBg,Edward A.,5 stars,0.5992358326911926,positive,0.6960459656331843,57.2711615352199,0.9920919312663689,0.4,1,9,Staff & Location Greetings
rnjz2KNgsQ2YaC_kjeuuAQ,oa69TjSjMz6WQjo-nr5SrQ,4,"We were in the mood for a good steak, and after searching and looking at photos and reviews of a few steakhouses on Yelp, we decided on Kinzie Chophouse....",2025-04-28 05:07:38,-VOylYXNq7sG6As966yTxA,Paul W.,3 stars,0.2999609708786011,neutral,0.7991879873713269,11.761381442627314,0.9983759747426538,0.6,0,12,Review Writing & City Exploration
rnjz2KNgsQ2YaC_kjeuuAQ,Fm6OmYJM6sNnlXOUzsFJTQ,5,"Amazing dinner from beginning to end! 
They were very accommodating with our large party of 14. Everyone started with cocktails and the chef sent out an...",2025-02-09 19:15:30,EsPErKV3vyeXabGT4kpHIQ,Kris B.,5 stars,0.9048885107040404,positive,0.893843472756711,89.17258514633102,0.987686945513422,0.8,1,30,Place Visits & Music/Cocktail Bars
rnjz2KNgsQ2YaC_kjeuuAQ,Li2gk1wSKyDXdFmKxcb4GA,5,"6:00 on a Friday, service was great!  Very attentive staff, food timing was perfect.

Food was also fantastic.  Highlight for me was sharing a 2oz wagyu as...",2025-02-08 08:11:20,Ferqdt35nwirEykDQpOqtw,Krista A.,5 stars,0.6986449360847473,positive,0.893742588803338,90.63381199818286,0.987485177606676,0.8,1,23,Food & Service Experience Highlights
ouKaFTfc8DT5v4LOeTiDSw,ZkTOB3yHNRyBXGtiH9sPIg,5,Ordered chicken fettuccine Alfredo and Italian sausage flatbread delivered to our nearby hotel. Well packaged and delicious. The Alfredo portion was large....,2025-03-14 05:53:38,uJQtt8tHPCw9YcTzvofxTw,Terrence B.,5 stars,0.6008517742156982,positive,0.896083366610908,56.72943699818287,0.992166733221816,0.8,1,24,Order Accuracy & Wing/Salad Takeout
ouKaFTfc8DT5v4LOeTiDSw,r6HGXPFjxR1WBlSDN4dETw,5,"Great food and service!

It was quite empty on the day we went so I can't say how it is for a busier day but the service was great and so were the...",2025-04-20 21:19:36,eso8vbBGp03-k2lIZlmPrg,Bisma K.,4 stars,0.4629671275615692,positive,0.8986822635045657,19.086404590775462,0.9973645270091314,0.8,1,23,Food & Service Experience Highlights
ouKaFTfc8DT5v4LOeTiDSw,vY7Vw6dCq3pO6LhVzPxHvg,3,"5 of us has dinner together. We ordered lasagna and shrimp scampi, which was very much enjoyed. We also ordered chicken parmigiana. The chicken was hard and...",2025-04-25 05:52:40,AeNhdWZGJXP3g6ZT8VHHvA,Shari W.,5 stars,0.4400208294391632,positive,0.6989830247394674,14.730108294479166,0.9979660494789347,0.4,1,24,Order Accuracy & Wing/Salad Takeout
N0CzLRbl79f4f6WqjNKM0g,v8Z1jVv6bTGNhwXFO-cIpw,5,"Unless you look straight up at the ceiling or straight down at the floor, it is not possible to look anywhere in the place and not see at least two TV's. A...",2024-12-21 20:14:26,Y_NVgxBRcII68dSuwfNHAQ,Mark T.,1 star,0.3906413316726684,negative,0.8903942691692878,139.1316592204051,0.9807885383385756,0.8,-1,25,Price Points & Bar Beverage Selection
N0CzLRbl79f4f6WqjNKM0g,OzARbGNSamV_dAUHOzaIIw,5,"Outstanding sports bar for out-of-town fans.  Dozens of big screen TVs, sports swag, team specific rally songs all combined to make Theory a must see.  Our...",2024-11-25 12:41:45,J-ijwrpOwkpM75kSntDdJw,Mark F.,5 stars,0.871807873249054,positive,0.8885775101838251,165.44602264633102,0.9771550203676505,0.8,1,30,Place Visits & Music/Cocktail Bars
N0CzLRbl79f4f6WqjNKM0g,tjoHI6x2N51VIcoaVyVf7A,5,"Cute little bar with good bar food. I had a burger, while my husband had a chicken wrap. Everything was great. The burger was a decent size and the sweet...",2025-01-28 00:10:10,MDvXTzMB6p34yc3CeAYe2w,Ashley J.,4 stars,0.5692371726036072,positive,0.8929600729299156,101.9679555167014,0.9859201458598312,0.8,1,25,Price Points & Bar Beverage Selection
MRZRq78_bY3zi4t0iPmNAQ,wUpzYBtjjTmx8FT68usEQw,4,"I never heard of Sugar Factory until I visited Chicago...and now I wish we have an establishment here in California!

We came in as a party of 5 on a Sunday...",2024-12-15 17:15:36,qu9BZjrUmDt6DQ1w_8UzJw,Shannon T.,5 stars,0.4296208918094635,positive,0.7899714515356382,145.2558490352199,0.9799429030712764,0.6,1,30,Place Visits & Music/Cocktail Bars
MRZRq78_bY3zi4t0iPmNAQ,6mHPp5gcE5UrSG8P--empw,2,"Not worth the time or money. 
While the staff were very polite and tried to make the evening a good one, the food was a. huge disappointment. The restaurant...",2025-04-18 13:29:54,bJAfZQGe5REj-RDmdaUzwg,Oso E.,1 star,0.6136966347694397,negative,0.5985216626434424,21.41258514633102,0.9970433252868848,0.2,-1,30,Place Visits & Music/Cocktail Bars
MRZRq78_bY3zi4t0iPmNAQ,eXVXZlCrXR74W5QVs5jYaw,3,I am glad we came one time. The drinks were fun and taste great but the cost was very expensive for me. The food was just ok to me.Had a group of 7 and all...,2025-04-27 17:37:51,LFphyQPd8VHLH6eUJDFd2A,Sherri F.,3 stars,0.5962451100349426,neutral,0.6991549158134793,12.240397646331015,0.9983098316269589,0.4,0,30,Place Visits & Music/Cocktail Bars
A6rjC7k7fvMnAVEB_W0_Aw,7ISvdVCUPoQuq5GNQOY6hg,5,My husband and I were invited to Pizzano's by some friends that live in Chicago. Our group was large and we were there for the Saint Patrick's Day weekend....,2025-03-15 13:51:37,jzBj7Ou66vObGsi30CVcWQ,Mary F.,5 stars,0.4331117868423462,positive,0.8961753240324544,55.397504127812496,0.9923506480649086,0.8,1,30,Place Visits & Music/Cocktail Bars
A6rjC7k7fvMnAVEB_W0_Aw,gghF91-DmfcOievWGYJHuQ,5,"I have lived in Chicago my entire life, and I call myself a pizza snob. Hands down, Chicago has the best pizza in the world. My very favorite pizza is at...",2024-12-30 19:01:54,00ciZKoBXpaa-JOd00uN9w,Susan N.,5 stars,0.893479585647583,positive,0.8910121568142602,130.18202959077547,0.9820243136285202,0.8,1,2,Pizza Quality & Hidden Gems
